ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
PDD,102.61,102.15,0.45,OPTIMAL,95,1.48,0.9,100.38,2.22,,,,0.378,-71.3,65.7,156.0,clean,98.5,BREAKDOWN,-18.1,0,Deep Decline,1.88,-4.0,-8.31,SPY,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",85.8
ALNY,329.48,322.35,2.21,OPTIMAL,95,1.48,0.9,315.22,4.52,,,,0.476,-64.3,63.4,205.0,clean,86.8,WARNING,-22.9,0,Deep Decline,4.66,-1.01,-19.19,XLV,equity,Equity,7.0,True,False,"{'grade': 'ROUGH', 'median_mae': -5.42, 'median_ttg': 1.0, 'prob_good': 27.3, 'prob_bad': 52.7}",81.5
QRVO,80.72,80.43,0.36,OPTIMAL,95,1.48,0.9,78.53,2.79,,,,0.377,-55.9,72.0,90.0,clean,76.2,WARNING,-9.7,1,Basing,4.65,-2.96,-6.63,XLB,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",81.3
PYPL,44.84,44.54,0.68,OPTIMAL,95,1.48,0.9,44.81,0.07,,,,0.448,-61.7,54.0,463.0,clean,96.7,BREAKDOWN,-25.4,0,Deep Decline,0.57,-4.63,-25.08,XLC,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",81.2
NTR,76.57,74.98,2.12,OPTIMAL,95,1.48,0.9,77.9,-1.71,,,,0.121,54.7,84.8,24.0,clean,56.8,CAUTION,-10.3,3,Parabolic,-1.68,5.24,22.18,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",80.0
CLOU,19.54,19.4,0.73,OPTIMAL,95,1.48,0.9,19.71,-0.88,,,,0.418,53.8,50.8,599.0,clean,93.8,WARNING,-15.2,0,Deep Decline,-2.15,5.28,-15.48,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",79.2
INTU,426.86,424.15,0.64,OPTIMAL,95,1.48,0.9,446.06,-4.3,,,,0.221,110.0,58.5,333.0,clean,84.6,WARNING,-37.1,0,Deep Decline,-4.46,19.0,-36.78,XLF,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",79.1
OKTA,78.14,77.97,0.21,OPTIMAL,95,1.48,0.9,78.74,-0.76,,,,0.372,99.5,56.6,381.0,clean,83.6,WARNING,-19.8,1,Basing,-0.37,9.84,-14.08,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",78.2
BWA,56.13,55.81,0.58,OPTIMAL,95,1.48,0.9,52.91,6.08,,,,0.205,-76.6,77.4,55.0,clean,58.9,CAUTION,-19.9,3,Parabolic,7.84,-4.62,23.55,XLB,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",78.0
FOXA,58.51,57.22,2.25,OPTIMAL,95,1.48,0.9,57.86,1.12,,,,0.222,42.2,54.0,463.0,clean,85.1,WARNING,-23.4,0,Deep Decline,1.49,4.52,-20.52,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",77.7
